cluster_id, pattern_id, num_occurences_in_dataset, avg_time_in_secs, max_time_in_secs, min_time_in_secs, median_time_in_secs, 25pctl_time_in_secs, 75pctl_time_in_secs, number_of_messages, avg_number_of_messages_in_match
0,82520,2,80.50,92.00,69.00,0,0,0,36,36.00
0,82521,1,52.00,52.00,52.00,0,0,0,36,36.00
0,82523,1,113.00,113.00,113.00,0,0,0,36,36.00
0,82525,1,57.00,57.00,57.00,0,0,0,36,36.00
0,82526,3,55.67,90.00,37.00,0,0,0,36,36.00
0,82529,1,74.00,74.00,74.00,0,0,0,36,36.00
0,82536,1,110.00,110.00,110.00,0,0,0,36,36.00
0,82541,1,107.00,107.00,107.00,0,0,0,36,36.00
0,82544,1,50.00,50.00,50.00,0,0,0,36,36.00
0,82546,1,90.00,90.00,90.00,0,0,0,36,36.00
0,82547,22,93.68,344.00,50.00,70,61,106,36,36.00
0,82550,1,38.00,38.00,38.00,0,0,0,36,36.00
0,82554,1,116.00,116.00,116.00,0,0,0,36,36.00
0,82556,1,272.00,272.00,272.00,0,0,0,36,36.00
0,82559,1,122.00,122.00,122.00,0,0,0,36,36.00
0,82564,1,36.00,36.00,36.00,0,0,0,36,36.00
0,82568,1,97.00,97.00,97.00,0,0,0,36,36.00
0,82571,1,42.00,42.00,42.00,0,0,0,36,36.00
0,82573,1,41.00,41.00,41.00,0,0,0,36,36.00
0,82574,2,90.50,113.00,68.00,0,0,0,36,36.00
0,82575,1,51.00,51.00,51.00,0,0,0,36,36.00
0,82582,1,108.00,108.00,108.00,0,0,0,36,36.00
0,82587,1,82.00,82.00,82.00,0,0,0,36,36.00
0,82591,1,107.00,107.00,107.00,0,0,0,36,36.00
0,82597,1,39.00,39.00,39.00,0,0,0,36,36.00
0,82602,1,118.00,118.00,118.00,0,0,0,36,36.00
0,82610,1,75.00,75.00,75.00,0,0,0,36,36.00
0,82631,1,60.00,60.00,60.00,0,0,0,36,36.00
0,82633,1,43.00,43.00,43.00,0,0,0,36,36.00
0,82634,1,42.00,42.00,42.00,0,0,0,36,36.00
0,82642,1,287.00,287.00,287.00,0,0,0,36,36.00
0,82645,1,38.00,38.00,38.00,0,0,0,36,36.00
0,82648,1,60.00,60.00,60.00,0,0,0,36,36.00
0,82659,2,139.50,172.00,107.00,0,0,0,36,36.00
0,82664,2,73.50,93.00,54.00,0,0,0,36,36.00
0,82671,1,100.00,100.00,100.00,0,0,0,36,36.00
0,82678,1,62.00,62.00,62.00,0,0,0,37,37.00
0,82684,1,83.00,83.00,83.00,0,0,0,37,37.00
0,82689,1,72.00,72.00,72.00,0,0,0,37,37.00
0,82690,1,66.00,66.00,66.00,0,0,0,37,37.00
0,82691,1,105.00,105.00,105.00,0,0,0,37,37.00
0,82693,1,53.00,53.00,53.00,0,0,0,37,37.00
0,82694,1,38.00,38.00,38.00,0,0,0,37,37.00
0,82696,1,123.00,123.00,123.00,0,0,0,37,37.00
0,82697,1,47.00,47.00,47.00,0,0,0,37,37.00
0,82701,1,65.00,65.00,65.00,0,0,0,37,37.00
0,82706,2,107.50,160.00,55.00,0,0,0,37,37.00
0,82710,2,74.50,94.00,55.00,0,0,0,37,37.00
0,82714,1,83.00,83.00,83.00,0,0,0,37,37.00
0,82715,1,96.00,96.00,96.00,0,0,0,37,37.00
0,82718,1,60.00,60.00,60.00,0,0,0,37,37.00
0,82727,1,339.00,339.00,339.00,0,0,0,37,37.00
0,82730,1,77.00,77.00,77.00,0,0,0,37,37.00
0,82733,1,97.00,97.00,97.00,0,0,0,37,37.00
0,82738,1,83.00,83.00,83.00,0,0,0,37,37.00
0,82739,1,87.00,87.00,87.00,0,0,0,37,37.00
0,82743,1,51.00,51.00,51.00,0,0,0,37,37.00
0,82746,3,100.00,172.00,59.00,0,0,0,37,37.00
0,82751,1684,67.01,650.00,36.00,50,41,79,37,37.00
0,82752,1,127.00,127.00,127.00,0,0,0,37,37.00
0,82755,1,49.00,49.00,49.00,0,0,0,37,37.00
0,82762,1,108.00,108.00,108.00,0,0,0,37,37.00
0,82773,1,71.00,71.00,71.00,0,0,0,37,37.00
0,82774,3,68.33,97.00,46.00,0,0,0,37,37.00
0,82778,1,118.00,118.00,118.00,0,0,0,37,37.00
0,82779,3,94.00,173.00,43.00,0,0,0,37,37.00
0,82785,1,50.00,50.00,50.00,0,0,0,37,37.00
0,82789,1,54.00,54.00,54.00,0,0,0,37,37.00
0,82791,1,79.00,79.00,79.00,0,0,0,37,37.00
0,82794,1,43.00,43.00,43.00,0,0,0,37,37.00
0,82799,1,88.00,88.00,88.00,0,0,0,37,37.00
0,82807,1,78.00,78.00,78.00,0,0,0,37,37.00
0,82808,1,634.00,634.00,634.00,0,0,0,37,37.00
0,82812,1,63.00,63.00,63.00,0,0,0,37,37.00
0,82813,1,83.00,83.00,83.00,0,0,0,37,37.00
0,82821,1,59.00,59.00,59.00,0,0,0,37,37.00
0,82831,1,62.00,62.00,62.00,0,0,0,37,37.00
0,82832,1,54.00,54.00,54.00,0,0,0,37,37.00
0,82834,2,127.00,173.00,81.00,0,0,0,37,37.00
0,82835,2,63.00,77.00,49.00,0,0,0,37,37.00
0,82843,1,110.00,110.00,110.00,0,0,0,37,37.00
0,82850,1,97.00,97.00,97.00,0,0,0,37,37.00
0,82853,1,181.00,181.00,181.00,0,0,0,37,37.00
0,82855,2,100.50,109.00,92.00,0,0,0,37,37.00
0,82864,1,54.00,54.00,54.00,0,0,0,37,37.00
0,82865,1,368.00,368.00,368.00,0,0,0,37,37.00
0,82872,1,117.00,117.00,117.00,0,0,0,37,37.00
0,82878,1,36.00,36.00,36.00,0,0,0,37,37.00
0,82881,3,92.67,149.00,46.00,0,0,0,37,37.00
0,82882,1,64.00,64.00,64.00,0,0,0,37,37.00
0,82883,1,47.00,47.00,47.00,0,0,0,37,37.00
0,82894,1,44.00,44.00,44.00,0,0,0,38,38.00
0,82897,1,54.00,54.00,54.00,0,0,0,38,38.00
0,82901,1,36.00,36.00,36.00,0,0,0,38,38.00
0,82903,1,69.00,69.00,69.00,0,0,0,38,38.00
0,82908,1,66.00,66.00,66.00,0,0,0,38,38.00
0,82910,1,85.00,85.00,85.00,0,0,0,38,38.00
0,82919,1,75.00,75.00,75.00,0,0,0,38,38.00
0,82928,12,74.50,109.00,43.00,84,57,94,38,38.00
0,82929,1,74.00,74.00,74.00,0,0,0,38,38.00
0,82938,3,88.67,113.00,56.00,0,0,0,38,38.00
0,82939,2,77.00,97.00,57.00,0,0,0,38,38.00
0,82942,1,99.00,99.00,99.00,0,0,0,38,38.00
0,82945,1,85.00,85.00,85.00,0,0,0,38,38.00
0,82947,1,370.00,370.00,370.00,0,0,0,38,38.00
0,82952,1,49.00,49.00,49.00,0,0,0,38,38.00
0,82957,1,103.00,103.00,103.00,0,0,0,38,38.00
0,82962,1,137.00,137.00,137.00,0,0,0,38,38.00
0,82963,1,43.00,43.00,43.00,0,0,0,38,38.00
0,82964,1,87.00,87.00,87.00,0,0,0,38,38.00
0,82965,1,92.00,92.00,92.00,0,0,0,38,38.00
0,82968,1,52.00,52.00,52.00,0,0,0,38,38.00
0,82986,1,123.00,123.00,123.00,0,0,0,38,38.00
0,82988,1,125.00,125.00,125.00,0,0,0,38,38.00
0,82993,1,92.00,92.00,92.00,0,0,0,38,38.00
0,82995,1,49.00,49.00,49.00,0,0,0,38,38.00
0,83001,1,65.00,65.00,65.00,0,0,0,38,38.00
0,83003,1,196.00,196.00,196.00,0,0,0,38,38.00
0,83004,1,54.00,54.00,54.00,0,0,0,38,38.00
0,83010,1,105.00,105.00,105.00,0,0,0,38,38.00
0,83038,2,135.00,183.00,87.00,0,0,0,38,38.00
0,83040,1,64.00,64.00,64.00,0,0,0,38,38.00
0,83052,1,67.00,67.00,67.00,0,0,0,38,38.00
0,83054,1,68.00,68.00,68.00,0,0,0,38,38.00
0,83055,24,87.75,237.00,43.00,77,62,93,38,38.00
0,83056,1,91.00,91.00,91.00,0,0,0,38,38.00
0,83061,1,125.00,125.00,125.00,0,0,0,38,38.00
0,83065,2,73.00,75.00,71.00,0,0,0,38,38.00
0,83068,1,42.00,42.00,42.00,0,0,0,38,38.00
0,83074,1,69.00,69.00,69.00,0,0,0,39,39.00
0,83089,1,80.00,80.00,80.00,0,0,0,39,39.00
0,83092,3,106.67,172.00,63.00,0,0,0,39,39.00
0,83103,1,126.00,126.00,126.00,0,0,0,39,39.00
0,83106,1,120.00,120.00,120.00,0,0,0,39,39.00
0,83107,1,93.00,93.00,93.00,0,0,0,39,39.00
0,83108,1,73.00,73.00,73.00,0,0,0,39,39.00
0,83109,2,76.00,77.00,75.00,0,0,0,39,39.00
0,83120,1,62.00,62.00,62.00,0,0,0,39,39.00
0,83126,1,69.00,69.00,69.00,0,0,0,39,39.00
0,83128,1,93.00,93.00,93.00,0,0,0,39,39.00
0,83129,1,88.00,88.00,88.00,0,0,0,39,39.00
0,83132,1,100.00,100.00,100.00,0,0,0,39,39.00
0,83133,2,79.00,80.00,78.00,0,0,0,39,39.00
0,83134,11,94.82,146.00,50.00,98,76,122,39,39.00
0,83141,1,271.00,271.00,271.00,0,0,0,39,39.00
0,83143,1,111.00,111.00,111.00,0,0,0,39,39.00
0,83144,10,84.00,173.00,48.00,81,52,113,39,39.00
0,83153,1,101.00,101.00,101.00,0,0,0,39,39.00
0,83156,1,73.00,73.00,73.00,0,0,0,39,39.00
0,83162,1,120.00,120.00,120.00,0,0,0,39,39.00
0,83164,3,109.67,147.00,76.00,0,0,0,39,39.00
0,83165,1,52.00,52.00,52.00,0,0,0,39,39.00
0,83175,1,62.00,62.00,62.00,0,0,0,39,39.00
0,83180,2,99.50,150.00,49.00,0,0,0,39,39.00
0,83184,1,82.00,82.00,82.00,0,0,0,40,40.00
0,83186,2,98.50,115.00,82.00,0,0,0,40,40.00
0,83188,1,75.00,75.00,75.00,0,0,0,40,40.00
0,83189,1,143.00,143.00,143.00,0,0,0,40,40.00
0,83192,13,70.77,100.00,40.00,66,56,97,40,40.00
0,83198,3,105.67,166.00,65.00,0,0,0,40,40.00
0,83200,2,109.50,115.00,104.00,0,0,0,40,40.00
0,83201,2,121.00,165.00,77.00,0,0,0,40,40.00
0,83205,1,171.00,171.00,171.00,0,0,0,40,40.00
0,83208,4,114.25,222.00,41.00,118,76,222,40,40.00
0,83210,1,56.00,56.00,56.00,0,0,0,40,40.00
0,83212,1,44.00,44.00,44.00,0,0,0,40,40.00
0,83213,2,86.00,92.00,80.00,0,0,0,40,40.00
0,83216,1,92.00,92.00,92.00,0,0,0,40,40.00
0,83219,1,56.00,56.00,56.00,0,0,0,40,40.00
0,83225,3,106.67,170.00,64.00,0,0,0,40,40.00
0,83229,1,89.00,89.00,89.00,0,0,0,40,40.00
0,83232,1,84.00,84.00,84.00,0,0,0,40,40.00
0,83237,2,88.50,114.00,63.00,0,0,0,40,40.00
0,83239,1,121.00,121.00,121.00,0,0,0,40,40.00
0,83241,2,123.50,155.00,92.00,0,0,0,40,40.00
0,83243,1,44.00,44.00,44.00,0,0,0,40,40.00
0,83244,3,56.00,67.00,50.00,0,0,0,40,40.00
0,83259,1,81.00,81.00,81.00,0,0,0,41,41.00
0,83261,1,135.00,135.00,135.00,0,0,0,41,41.00
0,83262,1,72.00,72.00,72.00,0,0,0,41,41.00
0,83264,3,143.33,216.00,81.00,0,0,0,41,41.00
0,83266,1,78.00,78.00,78.00,0,0,0,41,41.00
0,83267,3,102.67,164.00,61.00,0,0,0,41,41.00
0,83268,1,171.00,171.00,171.00,0,0,0,41,41.00
0,83269,1,82.00,82.00,82.00,0,0,0,41,41.00
0,83270,3,94.67,124.00,80.00,0,0,0,41,41.00
0,83271,2,126.00,140.00,112.00,0,0,0,41,41.00
0,83272,2,128.00,133.00,123.00,0,0,0,41,41.00
0,83276,2,176.50,257.00,96.00,0,0,0,41,41.00
0,83278,3,126.00,213.00,40.00,0,0,0,41,41.00
0,83280,1,50.00,50.00,50.00,0,0,0,41,41.00
0,83281,1,206.00,206.00,206.00,0,0,0,41,41.00
0,83283,3,101.33,150.00,67.00,0,0,0,41,41.00
